"date","death","pm10tmean","pm10","season"
1997-04-17,158,NA,4.1767857143,"Spring"
1997-04-18,176,NA,NA,"Spring"
1997-04-19,188,NA,NA,"Spring"
1997-04-20,149,NA,NA,"Spring"
1997-04-21,200,NA,NA,"Spring"
1997-04-22,154,3.4367767146,NA,"Spring"
1997-04-23,179,NA,3.4367767146,"Spring"
1997-04-24,179,NA,NA,"Spring"
1997-04-25,168,NA,NA,"Spring"
1997-04-26,172,NA,NA,"Spring"
1997-04-27,148,NA,NA,"Spring"
1997-04-28,148,-8.093103087,NA,"Spring"
1997-04-29,188,NA,-8.093103087,"Spring"
1997-04-30,181,NA,NA,"Spring"
1997-05-01,178,NA,NA,"Spring"
1997-05-02,169,NA,NA,"Spring"
1997-05-03,161,NA,NA,"Spring"
1997-05-04,180,-16.26271059,NA,"Spring"
1997-05-05,182,NA,-16.26271059,"Spring"
1997-05-06,180,NA,NA,"Spring"
1997-05-07,136,NA,NA,"Spring"
1997-05-08,175,NA,NA,"Spring"
1997-05-09,164,NA,NA,"Spring"
1997-05-10,183,-16.0787146,NA,"Spring"
1997-05-11,170,NA,-16.0787146,"Spring"
1997-05-12,178,NA,NA,"Spring"
1997-05-13,179,NA,NA,"Spring"
1997-05-14,184,NA,NA,"Spring"
1997-05-15,157,NA,NA,"Spring"
1997-05-16,185,-10.13401848,NA,"Spring"
1997-05-17,161,NA,-10.13401848,"Spring"
1997-05-18,162,NA,NA,"Spring"
1997-05-19,152,NA,NA,"Spring"
1997-05-20,165,NA,NA,"Spring"
1997-05-21,157,NA,NA,"Spring"
1997-05-22,144,-12.40001279,NA,"Spring"
1997-05-23,177,NA,-12.40001279,"Spring"
1997-05-24,205,NA,NA,"Spring"
1997-05-25,178,NA,NA,"Spring"
1997-05-26,177,NA,NA,"Spring"
1997-05-27,153,NA,NA,"Spring"
1997-05-28,168,-7.944528317,NA,"Spring"
1997-05-29,162,NA,-7.944528317,"Spring"
1997-05-30,154,NA,NA,"Spring"
1997-05-31,147,NA,NA,"Spring"
1997-06-01,178,NA,NA,"Spring"
1997-06-02,151,NA,NA,"Spring"
1997-06-03,172,-11.4546762,NA,"Spring"
1997-06-04,157,NA,-11.4546762,"Spring"
1997-06-05,167,NA,NA,"Spring"
1997-06-06,168,NA,NA,"Spring"
1997-06-07,138,NA,NA,"Spring"
1997-06-08,154,NA,NA,"Spring"
1997-06-09,171,-1.680389874,NA,"Spring"
1997-06-10,159,NA,-1.680389874,"Spring"
1997-06-11,192,NA,NA,"Spring"
1997-06-12,204,NA,NA,"Spring"
1997-06-13,171,NA,NA,"Spring"
1997-06-14,149,NA,NA,"Spring"
1997-06-15,155,-12.99217971,NA,"Spring"
1997-06-16,167,NA,-12.99217971,"Spring"
1997-06-17,133,NA,NA,"Spring"
1997-06-18,144,NA,NA,"Spring"
1997-06-19,157,NA,NA,"Spring"
1997-06-20,167,NA,NA,"Spring"
1997-06-21,166,25.068219132,NA,"Spring"
1997-06-22,153,NA,25.068219132,"Spring"
1997-06-23,190,NA,NA,"Spring"
1997-06-24,163,NA,NA,"Spring"
1997-06-25,177,NA,NA,"Spring"
1997-06-26,185,NA,NA,"Spring"
1997-06-27,173,-6.236926222,NA,"Spring"
1997-06-28,167,NA,-6.236926222,"Spring"
1997-06-29,148,NA,NA,"Spring"
1997-06-30,171,NA,NA,"Spring"
1997-07-01,144,NA,NA,"Summer"
1997-07-02,169,NA,NA,"Summer"
1997-07-03,165,-1.409666239,NA,"Summer"
1997-07-04,150,NA,-1.409666239,"Summer"
1997-07-05,132,NA,NA,"Summer"
1997-07-06,150,NA,NA,"Summer"
1997-07-07,155,NA,NA,"Summer"
1997-07-08,166,NA,NA,"Summer"
1997-07-09,167,12.646988698,NA,"Summer"
1997-07-10,155,NA,12.646988698,"Summer"
1997-07-11,171,NA,NA,"Summer"
1997-07-12,152,NA,NA,"Summer"
1997-07-13,153,NA,NA,"Summer"
1997-07-14,173,NA,NA,"Summer"
1997-07-15,178,56.177157883,NA,"Summer"
1997-07-16,204,NA,56.177157883,"Summer"
1997-07-17,176,NA,NA,"Summer"
1997-07-18,179,NA,NA,"Summer"
1997-07-19,152,NA,NA,"Summer"
1997-07-20,157,NA,NA,"Summer"
1997-07-21,153,5.9489169109,NA,"Summer"
1997-07-22,170,NA,5.9489169109,"Summer"
1997-07-23,126,NA,NA,"Summer"
1997-07-24,159,NA,NA,"Summer"
1997-07-25,163,NA,NA,"Summer"
1997-07-26,151,NA,NA,"Summer"
1997-07-27,155,27.91041411,NA,"Summer"
1997-07-28,153,NA,27.91041411,"Summer"
1997-07-29,147,NA,NA,"Summer"
1997-07-30,156,NA,NA,"Summer"
1997-07-31,146,NA,NA,"Summer"
1997-08-01,154,NA,NA,"Summer"
1997-08-02,160,20.618637351,NA,"Summer"
1997-08-03,180,NA,20.618637351,"Summer"
1997-08-04,173,NA,NA,"Summer"
1997-08-05,164,NA,NA,"Summer"
1997-08-06,157,NA,NA,"Summer"
1997-08-07,135,NA,NA,"Summer"
1997-08-08,153,8.6703971153,NA,"Summer"
1997-08-09,133,NA,8.6703971153,"Summer"
1997-08-10,178,NA,NA,"Summer"
1997-08-11,149,NA,NA,"Summer"
1997-08-12,151,NA,NA,"Summer"
1997-08-13,167,NA,NA,"Summer"
1997-08-14,136,1.3327832555,NA,"Summer"
1997-08-15,138,NA,1.3327832555,"Summer"
1997-08-16,160,NA,NA,"Summer"
1997-08-17,150,NA,NA,"Summer"
1997-08-18,161,NA,NA,"Summer"
1997-08-19,146,NA,NA,"Summer"
1997-08-20,160,-6.430210782,NA,"Summer"
1997-08-21,144,NA,-6.430210782,"Summer"
1997-08-22,132,NA,NA,"Summer"
1997-08-23,150,NA,NA,"Summer"
1997-08-24,135,NA,NA,"Summer"
1997-08-25,163,NA,NA,"Summer"
1997-08-26,161,5.9550895144,NA,"Summer"
1997-08-27,159,NA,5.9550895144,"Summer"
1997-08-28,143,NA,NA,"Summer"
1997-08-29,154,NA,NA,"Summer"
1997-08-30,158,NA,NA,"Summer"
1997-08-31,132,NA,NA,"Summer"
1997-09-01,174,6.0287318615,NA,"Summer"
1997-09-02,156,NA,6.0287318615,"Summer"
1997-09-03,158,NA,NA,"Summer"
1997-09-04,148,NA,NA,"Summer"
1997-09-05,133,NA,NA,"Summer"
1997-09-06,195,NA,NA,"Summer"
1997-09-07,192,13.779957542,NA,"Summer"
1997-09-08,168,NA,13.779957542,"Summer"
1997-09-09,164,NA,NA,"Summer"
1997-09-10,156,NA,NA,"Summer"
1997-09-11,181,NA,NA,"Summer"
1997-09-12,148,NA,NA,"Summer"
1997-09-13,183,3.6788526618,NA,"Summer"
1997-09-14,163,NA,3.6788526618,"Summer"
1997-09-15,158,NA,NA,"Summer"
1997-09-16,166,NA,NA,"Summer"
1997-09-17,161,NA,NA,"Summer"
1997-09-18,165,NA,NA,"Summer"
1997-09-19,170,10.228418152,NA,"Summer"
1997-09-20,140,NA,10.228418152,"Summer"
1997-09-21,160,NA,NA,"Summer"
1997-09-22,149,NA,NA,"Summer"
1997-09-23,154,NA,NA,"Summer"
1997-09-24,167,NA,NA,"Summer"
1997-09-25,154,-2.302258141,NA,"Summer"
1997-09-26,162,NA,-2.302258141,"Summer"
1997-09-27,143,NA,NA,"Summer"
1997-09-28,157,NA,NA,"Summer"
1997-09-29,194,NA,NA,"Summer"
1997-09-30,145,NA,NA,"Summer"
1997-10-01,159,-13.70936944,NA,"Fall"
1997-10-02,137,NA,-13.70936944,"Fall"
1997-10-03,135,NA,NA,"Fall"
1997-10-04,187,NA,NA,"Fall"
1997-10-05,157,NA,NA,"Fall"
1997-10-06,190,NA,NA,"Fall"
1997-10-07,169,1.1944701086,NA,"Fall"
1997-10-08,171,NA,1.1944701086,"Fall"
1997-10-09,156,NA,NA,"Fall"
1997-10-10,175,NA,NA,"Fall"
1997-10-11,169,NA,NA,"Fall"
1997-10-12,159,NA,NA,"Fall"
1997-10-13,170,-2.567760432,NA,"Fall"
1997-10-14,192,NA,-2.567760432,"Fall"
1997-10-15,163,NA,NA,"Fall"
1997-10-16,168,NA,NA,"Fall"
1997-10-17,138,NA,NA,"Fall"
1997-10-18,150,NA,NA,"Fall"
1997-10-19,149,-4.649233261,NA,"Fall"
1997-10-20,169,NA,-4.649233261,"Fall"
1997-10-21,170,NA,NA,"Fall"
1997-10-22,178,NA,NA,"Fall"
1997-10-23,162,NA,NA,"Fall"
1997-10-24,163,NA,NA,"Fall"
1997-10-25,189,-5.555356367,NA,"Fall"
1997-10-26,171,NA,-5.555356367,"Fall"
1997-10-27,167,NA,NA,"Fall"
1997-10-28,155,NA,NA,"Fall"
1997-10-29,171,NA,NA,"Fall"
1997-10-30,192,NA,NA,"Fall"
1997-10-31,149,15.31224912,NA,"Fall"
1997-11-01,185,NA,15.31224912,"Fall"
1997-11-02,163,NA,NA,"Fall"
1997-11-03,159,NA,NA,"Fall"
1997-11-04,175,NA,NA,"Fall"
1997-11-05,141,NA,NA,"Fall"
1997-11-06,184,-0.838163518,NA,"Fall"
1997-11-07,166,NA,-0.838163518,"Fall"
1997-11-08,182,NA,NA,"Fall"
1997-11-09,171,NA,NA,"Fall"
1997-11-10,172,NA,NA,"Fall"
1997-11-11,150,NA,NA,"Fall"
1997-11-12,195,-9.09381729,NA,"Fall"
1997-11-13,186,NA,-9.09381729,"Fall"
1997-11-14,171,NA,NA,"Fall"
1997-11-15,194,NA,NA,"Fall"
1997-11-16,165,NA,NA,"Fall"
1997-11-17,179,NA,NA,"Fall"
1997-11-18,162,3.5141669332,NA,"Fall"
1997-11-19,165,NA,3.5141669332,"Fall"
1997-11-20,144,NA,NA,"Fall"
1997-11-21,161,NA,NA,"Fall"
1997-11-22,156,NA,NA,"Fall"
1997-11-23,188,NA,NA,"Fall"
1997-11-24,195,-7.457821421,NA,"Fall"
1997-11-25,173,NA,-7.457821421,"Fall"
1997-11-26,176,NA,NA,"Fall"
1997-11-27,195,NA,NA,"Fall"
1997-11-28,150,NA,NA,"Fall"
1997-11-29,187,NA,NA,"Fall"
1997-11-30,159,2.5807573947,NA,"Fall"
1997-12-01,188,NA,2.5807573947,"Fall"
1997-12-02,177,NA,NA,"Fall"
1997-12-03,176,NA,NA,"Fall"
1997-12-04,166,NA,NA,"Fall"
1997-12-05,196,NA,NA,"Fall"
1997-12-06,187,-10.63165686,NA,"Fall"
1997-12-07,169,NA,-10.63165686,"Fall"
1997-12-08,181,NA,NA,"Fall"
1997-12-09,193,NA,NA,"Fall"
1997-12-10,202,NA,NA,"Fall"
1997-12-11,185,NA,NA,"Fall"
1997-12-12,193,2.6926886792,NA,"Fall"
1997-12-13,185,NA,2.6926886792,"Fall"
1997-12-14,183,NA,NA,"Fall"
1997-12-15,195,NA,NA,"Fall"
1997-12-16,185,NA,NA,"Fall"
1997-12-17,174,NA,NA,"Fall"
1997-12-18,180,2.4630517787,NA,"Fall"
1997-12-19,159,NA,2.4630517787,"Fall"
1997-12-20,209,NA,NA,"Fall"
1997-12-21,164,NA,NA,"Fall"
1997-12-22,186,NA,NA,"Fall"
1997-12-23,194,NA,NA,"Fall"
1997-12-24,188,-4.41488359,NA,"Fall"
1997-12-25,193,NA,-4.41488359,"Fall"
1997-12-26,206,NA,NA,"Fall"
1997-12-27,196,NA,NA,"Fall"
1997-12-28,184,NA,NA,"Fall"
1997-12-29,236,NA,NA,"Fall"
1997-12-30,212,-10.93120001,NA,"Fall"
1997-12-31,178,NA,-10.93120001,"Fall"
1998-01-01,204,NA,NA,"Winter"
1998-01-02,195,NA,NA,"Winter"
1998-01-03,203,NA,NA,"Winter"
1998-01-04,242,NA,NA,"Winter"
1998-01-05,220,15.612863482,NA,"Winter"
1998-01-06,225,NA,15.612863482,"Winter"
1998-01-07,207,NA,NA,"Winter"
1998-01-08,242,NA,NA,"Winter"
1998-01-09,228,NA,NA,"Winter"
1998-01-10,211,NA,NA,"Winter"
1998-01-11,199,-8.787369504,NA,"Winter"
1998-01-12,208,NA,-8.787369504,"Winter"
1998-01-13,196,NA,NA,"Winter"
1998-01-14,201,NA,NA,"Winter"
1998-01-15,206,NA,NA,"Winter"
1998-01-16,197,NA,NA,"Winter"
1998-01-17,218,-11.94248386,NA,"Winter"
1998-01-18,183,NA,-11.94248386,"Winter"
1998-01-19,203,NA,NA,"Winter"
1998-01-20,209,NA,NA,"Winter"
1998-01-21,193,NA,NA,"Winter"
1998-01-22,189,NA,NA,"Winter"
1998-01-23,188,-10.02821196,NA,"Winter"
1998-01-24,182,NA,-10.02821196,"Winter"
1998-01-25,193,NA,NA,"Winter"
1998-01-26,192,NA,NA,"Winter"
1998-01-27,181,NA,NA,"Winter"
1998-01-28,217,NA,NA,"Winter"
1998-01-29,207,-7.535847318,NA,"Winter"
1998-01-30,194,NA,-7.535847318,"Winter"
1998-01-31,191,NA,NA,"Winter"
1998-02-01,175,NA,NA,"Winter"
1998-02-02,208,NA,NA,"Winter"
1998-02-03,185,NA,NA,"Winter"
1998-02-04,187,-4.244899583,NA,"Winter"
1998-02-05,157,NA,-4.244899583,"Winter"
1998-02-06,187,NA,NA,"Winter"
1998-02-07,196,NA,NA,"Winter"
1998-02-08,194,NA,NA,"Winter"
1998-02-09,194,NA,NA,"Winter"
1998-02-10,180,26.084529681,NA,"Winter"
1998-02-11,185,NA,26.084529681,"Winter"
1998-02-12,204,NA,NA,"Winter"
1998-02-13,180,NA,NA,"Winter"
1998-02-14,178,NA,NA,"Winter"
1998-02-15,195,NA,NA,"Winter"
1998-02-16,191,-3.756096873,NA,"Winter"
1998-02-17,189,NA,-3.756096873,"Winter"
1998-02-18,201,NA,NA,"Winter"
1998-02-19,172,NA,NA,"Winter"
1998-02-20,158,NA,NA,"Winter"
1998-02-21,175,NA,NA,"Winter"
1998-02-22,189,-13.05090741,NA,"Winter"
1998-02-23,182,NA,-13.05090741,"Winter"
1998-02-24,184,NA,NA,"Winter"
1998-02-25,173,NA,NA,"Winter"
1998-02-26,196,NA,NA,"Winter"
1998-02-27,180,NA,NA,"Winter"
1998-02-28,166,-5.518624788,NA,"Winter"
1998-03-01,191,NA,-5.518624788,"Winter"
1998-03-02,177,NA,NA,"Winter"
1998-03-03,177,NA,NA,"Winter"
1998-03-04,159,NA,NA,"Winter"
1998-03-05,125,NA,NA,"Winter"
1998-03-06,173,-8.927356735,NA,"Winter"
1998-03-07,169,NA,-8.927356735,"Winter"
1998-03-08,164,NA,NA,"Winter"
1998-03-09,174,NA,NA,"Winter"
1998-03-10,182,NA,NA,"Winter"
1998-03-11,157,NA,NA,"Winter"
1998-03-12,181,-11.57930565,NA,"Winter"
1998-03-13,183,NA,-11.57930565,"Winter"
1998-03-14,181,NA,NA,"Winter"
1998-03-15,187,NA,NA,"Winter"
1998-03-16,185,NA,NA,"Winter"
1998-03-17,161,NA,NA,"Winter"
1998-03-18,176,-7.751212652,NA,"Winter"
1998-03-19,152,NA,-7.751212652,"Winter"
1998-03-20,183,NA,NA,"Winter"
1998-03-21,172,NA,NA,"Winter"
1998-03-22,166,NA,NA,"Winter"
1998-03-23,166,NA,NA,"Winter"
1998-03-24,160,-3.792590721,NA,"Winter"
1998-03-25,164,NA,-3.792590721,"Winter"
1998-03-26,151,NA,NA,"Winter"
1998-03-27,172,NA,NA,"Winter"
1998-03-28,176,NA,NA,"Winter"
1998-03-29,169,NA,NA,"Winter"
1998-03-30,189,14.610051999,NA,"Winter"
1998-03-31,180,NA,14.610051999,"Winter"
1998-04-01,174,NA,NA,"Spring"
1998-04-02,152,NA,NA,"Spring"
1998-04-03,127,NA,NA,"Spring"
1998-04-04,157,NA,NA,"Spring"
1998-04-05,153,-15.86388109,NA,"Spring"
1998-04-06,186,NA,-15.86388109,"Spring"
1998-04-07,165,NA,NA,"Spring"
1998-04-08,153,NA,NA,"Spring"
1998-04-09,133,NA,NA,"Spring"
1998-04-10,165,NA,NA,"Spring"
1998-04-11,152,-8.85727572,NA,"Spring"
1998-04-12,176,NA,-8.85727572,"Spring"
1998-04-13,162,NA,NA,"Spring"
1998-04-14,173,NA,NA,"Spring"
1998-04-15,176,NA,NA,"Spring"
1998-04-16,169,NA,NA,"Spring"
1998-04-17,152,2.1171309184,NA,"Spring"
1998-04-18,171,NA,2.1171309184,"Spring"
1998-04-19,177,NA,NA,"Spring"
1998-04-20,167,NA,NA,"Spring"
1998-04-21,161,NA,NA,"Spring"
1998-04-22,160,NA,NA,"Spring"
1998-04-23,157,-8.569533185,NA,"Spring"
1998-04-24,154,NA,-8.569533185,"Spring"
1998-04-25,143,NA,NA,"Spring"
1998-04-26,134,NA,NA,"Spring"
1998-04-27,172,NA,NA,"Spring"
1998-04-28,161,NA,NA,"Spring"
1998-04-29,157,-0.706671438,NA,"Spring"
1998-04-30,158,NA,-0.706671438,"Spring"
1998-05-01,170,NA,NA,"Spring"
1998-05-02,185,NA,NA,"Spring"
1998-05-03,143,NA,NA,"Spring"
1998-05-04,143,NA,NA,"Spring"
1998-05-05,124,-1.927461054,NA,"Spring"
1998-05-06,134,NA,-1.927461054,"Spring"
1998-05-07,150,NA,NA,"Spring"
1998-05-08,160,NA,NA,"Spring"
1998-05-09,178,NA,NA,"Spring"
1998-05-10,146,NA,NA,"Spring"
1998-05-11,155,-8.208970235,NA,"Spring"
1998-05-12,158,NA,-8.208970235,"Spring"
1998-05-13,129,NA,NA,"Spring"
1998-05-14,145,NA,NA,"Spring"
1998-05-15,177,NA,NA,"Spring"
1998-05-16,189,NA,NA,"Spring"
1998-05-17,157,6.936235607,NA,"Spring"
1998-05-18,198,NA,6.936235607,"Spring"
1998-05-19,156,NA,NA,"Spring"
1998-05-20,175,NA,NA,"Spring"
1998-05-21,160,NA,NA,"Spring"
1998-05-22,164,NA,NA,"Spring"
1998-05-23,162,-11.50123121,NA,"Spring"
1998-05-24,156,NA,-11.50123121,"Spring"
1998-05-25,176,NA,NA,"Spring"
1998-05-26,169,NA,NA,"Spring"
1998-05-27,157,NA,NA,"Spring"
1998-05-28,169,NA,NA,"Spring"
1998-05-29,156,25.042413862,NA,"Spring"
1998-05-30,147,NA,25.042413862,"Spring"
1998-05-31,157,NA,NA,"Spring"
1998-06-01,161,NA,NA,"Spring"
1998-06-02,149,NA,NA,"Spring"
1998-06-03,159,NA,NA,"Spring"
1998-06-04,152,-8.275086156,NA,"Spring"
1998-06-05,181,NA,-8.275086156,"Spring"
1998-06-06,166,NA,NA,"Spring"
1998-06-07,181,NA,NA,"Spring"
1998-06-08,169,NA,NA,"Spring"
1998-06-09,165,NA,NA,"Spring"
1998-06-10,157,-1.083521078,NA,"Spring"
1998-06-11,134,NA,-1.083521078,"Spring"
1998-06-12,157,NA,NA,"Spring"
1998-06-13,162,NA,NA,"Spring"
1998-06-14,152,NA,NA,"Spring"
1998-06-15,175,NA,NA,"Spring"
1998-06-16,159,8.6510605554,NA,"Spring"
1998-06-17,145,NA,8.6510605554,"Spring"
1998-06-18,148,NA,NA,"Spring"
1998-06-19,160,NA,NA,"Spring"
1998-06-20,171,NA,NA,"Spring"
1998-06-21,174,NA,NA,"Spring"
1998-06-22,137,13.97315765,NA,"Spring"
1998-06-23,146,NA,13.97315765,"Spring"
1998-06-24,156,NA,NA,"Spring"
1998-06-25,170,NA,NA,"Spring"
1998-06-26,176,NA,NA,"Spring"
1998-06-27,177,NA,NA,"Spring"
1998-06-28,143,-8.079441587,NA,"Spring"
1998-06-29,149,NA,-8.079441587,"Spring"
1998-06-30,157,NA,NA,"Spring"
1998-07-01,131,NA,NA,"Summer"
1998-07-02,134,NA,NA,"Summer"
1998-07-03,174,NA,NA,"Summer"
1998-07-04,156,32.174591099,NA,"Summer"
1998-07-05,137,NA,32.174591099,"Summer"
1998-07-06,147,NA,NA,"Summer"
1998-07-07,144,NA,NA,"Summer"
1998-07-08,162,NA,NA,"Summer"
1998-07-09,143,NA,NA,"Summer"
1998-07-10,170,5.9453136187,NA,"Summer"
1998-07-11,178,NA,5.9453136187,"Summer"
1998-07-12,150,NA,NA,"Summer"
1998-07-13,155,NA,NA,"Summer"
1998-07-14,171,NA,NA,"Summer"
1998-07-15,173,NA,NA,"Summer"
1998-07-16,159,13.06132748,NA,"Summer"
1998-07-17,151,NA,13.06132748,"Summer"
1998-07-18,151,NA,NA,"Summer"
1998-07-19,149,NA,NA,"Summer"
1998-07-20,160,NA,NA,"Summer"
1998-07-21,141,NA,NA,"Summer"
1998-07-22,144,14.641915614,NA,"Summer"
1998-07-23,171,NA,14.641915614,"Summer"
1998-07-24,179,NA,NA,"Summer"
1998-07-25,140,NA,NA,"Summer"
1998-07-26,133,NA,NA,"Summer"
1998-07-27,154,NA,NA,"Summer"
1998-07-28,182,7.3071855584,NA,"Summer"
1998-07-29,184,NA,7.3071855584,"Summer"
1998-07-30,160,NA,NA,"Summer"
1998-07-31,150,NA,NA,"Summer"
1998-08-01,167,NA,NA,"Summer"
1998-08-02,157,NA,NA,"Summer"
1998-08-03,151,3.5339992847,NA,"Summer"
1998-08-04,146,NA,3.5339992847,"Summer"
1998-08-05,152,NA,NA,"Summer"
1998-08-06,156,NA,NA,"Summer"
1998-08-07,145,NA,NA,"Summer"
1998-08-08,175,NA,NA,"Summer"
1998-08-09,166,-6.131320586,NA,"Summer"
1998-08-10,151,NA,-6.131320586,"Summer"
1998-08-11,138,NA,NA,"Summer"
1998-08-12,144,NA,NA,"Summer"
1998-08-13,140,NA,NA,"Summer"
1998-08-14,159,NA,NA,"Summer"
1998-08-15,140,-8.118911709,NA,"Summer"
1998-08-16,132,NA,-8.118911709,"Summer"
1998-08-17,170,NA,NA,"Summer"
1998-08-18,151,NA,NA,"Summer"
1998-08-19,140,NA,NA,"Summer"
1998-08-20,145,NA,NA,"Summer"
1998-08-21,131,11.812694628,NA,"Summer"
1998-08-22,161,NA,11.812694628,"Summer"
1998-08-23,149,NA,NA,"Summer"
1998-08-24,189,NA,NA,"Summer"
1998-08-25,159,NA,NA,"Summer"
1998-08-26,152,NA,NA,"Summer"
1998-08-27,165,5.4948355982,NA,"Summer"
1998-08-28,156,NA,5.4948355982,"Summer"
1998-08-29,132,NA,NA,"Summer"
1998-08-30,148,NA,NA,"Summer"
1998-08-31,173,NA,NA,"Summer"
1998-09-01,179,NA,NA,"Summer"
1998-09-02,142,-1.276641951,NA,"Summer"
1998-09-03,161,NA,-1.276641951,"Summer"
1998-09-04,167,NA,NA,"Summer"
1998-09-05,139,NA,NA,"Summer"
1998-09-06,154,NA,NA,"Summer"
1998-09-07,174,NA,NA,"Summer"
1998-09-08,186,-6.029115979,NA,"Summer"
1998-09-09,174,NA,-6.029115979,"Summer"
1998-09-10,159,NA,NA,"Summer"
1998-09-11,170,NA,NA,"Summer"
1998-09-12,152,NA,NA,"Summer"
1998-09-13,169,NA,NA,"Summer"
1998-09-14,167,-2.997321838,NA,"Summer"
1998-09-15,160,NA,-2.997321838,"Summer"
1998-09-16,162,NA,NA,"Summer"
1998-09-17,131,NA,NA,"Summer"
1998-09-18,153,NA,NA,"Summer"
1998-09-19,155,NA,NA,"Summer"
1998-09-20,153,0.1475120795,NA,"Summer"
1998-09-21,155,NA,0.1475120795,"Summer"
1998-09-22,146,NA,NA,"Summer"
1998-09-23,133,NA,NA,"Summer"
1998-09-24,147,NA,NA,"Summer"
1998-09-25,176,NA,NA,"Summer"
1998-09-26,172,21.047387518,NA,"Summer"
1998-09-27,176,NA,21.047387518,"Summer"
1998-09-28,151,NA,NA,"Summer"
1998-09-29,175,NA,NA,"Summer"
1998-09-30,150,NA,NA,"Summer"
1998-10-01,169,NA,NA,"Fall"
1998-10-02,156,-7.757504962,NA,"Fall"
1998-10-03,161,NA,-7.757504962,"Fall"
1998-10-04,167,NA,NA,"Fall"
1998-10-05,190,NA,NA,"Fall"
1998-10-06,176,NA,NA,"Fall"
1998-10-07,180,NA,NA,"Fall"
1998-10-08,156,-5.451965541,NA,"Fall"
1998-10-09,140,NA,-5.451965541,"Fall"
1998-10-10,184,NA,NA,"Fall"
1998-10-11,161,NA,NA,"Fall"
1998-10-12,176,NA,NA,"Fall"
1998-10-13,155,NA,NA,"Fall"
1998-10-14,155,-6.377683111,NA,"Fall"
1998-10-15,165,NA,-6.377683111,"Fall"
1998-10-16,166,NA,NA,"Fall"
1998-10-17,178,NA,NA,"Fall"
1998-10-18,177,NA,NA,"Fall"
1998-10-19,144,NA,NA,"Fall"
1998-10-20,144,-1.854598889,NA,"Fall"
1998-10-21,171,NA,-1.854598889,"Fall"
1998-10-22,150,NA,NA,"Fall"
1998-10-23,192,NA,NA,"Fall"
1998-10-24,169,NA,NA,"Fall"
1998-10-25,194,NA,NA,"Fall"
1998-10-26,176,1.4262132317,NA,"Fall"
1998-10-27,168,NA,1.4262132317,"Fall"
1998-10-28,170,NA,NA,"Fall"
1998-10-29,159,NA,NA,"Fall"
1998-10-30,183,NA,NA,"Fall"
1998-10-31,155,NA,NA,"Fall"
1998-11-01,177,-14.64275851,NA,"Fall"
1998-11-02,178,NA,-14.64275851,"Fall"
1998-11-03,175,NA,NA,"Fall"
1998-11-04,167,NA,NA,"Fall"
1998-11-05,184,NA,NA,"Fall"
1998-11-06,190,NA,NA,"Fall"
1998-11-07,191,-8.249797122,NA,"Fall"
1998-11-08,166,NA,-8.249797122,"Fall"
1998-11-09,188,NA,NA,"Fall"
1998-11-10,156,NA,NA,"Fall"
1998-11-11,181,NA,NA,"Fall"
1998-11-12,157,NA,NA,"Fall"
1998-11-13,180,0.0695890078,NA,"Fall"
1998-11-14,181,NA,0.0695890078,"Fall"
1998-11-15,186,NA,NA,"Fall"
1998-11-16,171,NA,NA,"Fall"
1998-11-17,163,NA,NA,"Fall"
1998-11-18,167,NA,NA,"Fall"
1998-11-19,151,2.9962391473,NA,"Fall"
1998-11-20,182,NA,2.9962391473,"Fall"
1998-11-21,179,NA,NA,"Fall"
1998-11-22,148,NA,NA,"Fall"
1998-11-23,152,NA,NA,"Fall"
1998-11-24,170,NA,NA,"Fall"
1998-11-25,168,-8.984710176,NA,"Fall"
1998-11-26,176,NA,-8.984710176,"Fall"
1998-11-27,167,NA,NA,"Fall"
1998-11-28,182,NA,NA,"Fall"
1998-11-29,158,NA,NA,"Fall"
1998-11-30,155,NA,NA,"Fall"
1998-12-01,192,-5.878356359,NA,"Fall"
1998-12-02,189,NA,-5.878356359,"Fall"
1998-12-03,162,NA,NA,"Fall"
1998-12-04,197,NA,NA,"Fall"
1998-12-05,161,NA,NA,"Fall"
1998-12-06,147,NA,NA,"Fall"
1998-12-07,189,-3.791639832,NA,"Fall"
1998-12-08,184,NA,-3.791639832,"Fall"
1998-12-09,155,NA,NA,"Fall"
1998-12-10,169,NA,NA,"Fall"
1998-12-11,195,NA,NA,"Fall"
1998-12-12,172,NA,NA,"Fall"
1998-12-13,160,-0.724890009,NA,"Fall"
1998-12-14,191,NA,-0.724890009,"Fall"
1998-12-15,197,NA,NA,"Fall"
1998-12-16,192,NA,NA,"Fall"
1998-12-17,152,NA,NA,"Fall"
1998-12-18,180,NA,NA,"Fall"
1998-12-19,152,-6.197743667,NA,"Fall"
1998-12-20,191,NA,-6.197743667,"Fall"
1998-12-21,205,NA,NA,"Fall"
1998-12-22,186,NA,NA,"Fall"
1998-12-23,156,NA,NA,"Fall"
1998-12-24,172,NA,NA,"Fall"
1998-12-25,161,-4.447096239,NA,"Fall"
1998-12-26,191,NA,-4.447096239,"Fall"
1998-12-27,217,NA,NA,"Fall"
1998-12-28,202,NA,NA,"Fall"
1998-12-29,170,NA,NA,"Fall"
1998-12-30,213,NA,NA,"Fall"
1998-12-31,222,-4.321600622,NA,"Fall"
1999-01-01,192,NA,-4.321600622,"Winter"
1999-01-02,207,NA,NA,"Winter"
1999-01-03,227,NA,NA,"Winter"
